sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_150_seed_1,PPM,1,1
Normal_4_equil_TRUE_pn_150_seed_1,PPM_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_1,PPM_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_1,PPI,1,1
Normal_4_equil_TRUE_pn_150_seed_1,PPI_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_1,PPI_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_1,ALDUQ,-0.0342594354913766,-0.0315661875664835
Normal_4_equil_TRUE_pn_150_seed_1,ALDUQ_window5,-0.0342594354913766,-0.0315661875664835
Normal_4_equil_TRUE_pn_150_seed_1,ALDUQ_window10,-0.0342594354913766,-0.0315661875664835
Normal_4_equil_TRUE_pn_150_seed_1,chull,0.434276975245143,0.279115765884004
Normal_4_equil_TRUE_pn_150_seed_1,chull_window5,0.478713553878169,0.337752470992695
Normal_4_equil_TRUE_pn_150_seed_1,chull_window10,0.478713553878169,0.337752470992695
